pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,29,77,2,1,1.6,1.03349,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,30,78,4,1,1.6,1.098515,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,31,79,40,1,1.2,1.55965,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,32,80,8,1,1.6,1.067045,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,33,81,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,34,82,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,35,83,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,36,84,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,37,85,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,38,86,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,39,87,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,40,88,3,1,1.6,1.002715,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,41,89,16,1,1.2,1.57831,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,42,90,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,43,91,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,44,92,24,1,1.1,1.601,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,45,93,6,1,1.6,1.23195,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,46,94,1,1,1.6,0.965495,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,47,95,35,1,0.1,,,,,,,,,,,
,,,,,,,,,,,,,,,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,0,0,1,1,1.6,1.084305,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,1,1,40,1,1.2,1.53028,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,2,2,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,3,3,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,4,4,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,5,5,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,6,6,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,7,7,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,8,8,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,9,9,32,1,1.3,1.444725,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,10,10,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,11,11,10,1,1.6,1.16796,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,12,12,24,1,1.1,1.609195,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,13,13,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,14,14,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,15,15,11,1,1.6,1.112055,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,16,16,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,17,17,2,1,1.6,0.97248,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,18,18,5,1,1.6,1.099975,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,19,19,45,1,1.3,1.451615,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,20,20,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,21,21,9,1,1.6,1.01987,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,22,22,8,1,1.6,0.984185,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,23,23,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,24,24,7,1,1.6,0.923715,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,25,25,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,26,26,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,27,27,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,28,28,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,29,29,30,1,1.2,1.525295,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,30,30,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,31,31,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,32,32,4,1,1.6,1.0803,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,33,33,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,34,34,3,1,1.6,0.990285,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,35,35,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,36,36,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,37,37,26,1,1.1,1.55408,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,38,38,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,39,39,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,40,40,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,41,41,6,1,1.6,0.975955,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,42,42,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,43,43,16,1,1.2,1.59505,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,44,44,43,1,1.1,1.44561,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,0,45,45,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,0,46,46,0,1,1.6,0.959045,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,0,47,47,17,1,1.3,1.496925,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,0,48,1,1,1.6,0.94122,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,1,49,3,1,1.6,0.86691,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,2,50,17,1,1.3,1.39161,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,3,51,6,1,1.6,1.07174,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,4,52,10,1,1.6,1.22488,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,5,53,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,6,54,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,7,55,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,8,56,16,1,1.2,1.56597,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,9,57,45,1,1.3,1.43116,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,10,58,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,11,59,40,1,1.2,1.627585,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,12,60,43,1,1.1,1.612625,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,13,61,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,14,62,2,1,1.6,1.05695,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,15,63,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,16,64,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,17,65,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,18,66,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,19,67,11,1,1.6,1.30317,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,20,68,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,21,69,9,1,1.6,1.1351,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,22,70,4,1,1.6,1.0222,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,23,71,0,1,1.6,1.026215,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,24,72,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,25,73,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,26,74,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,27,75,8,1,1.6,1.31098,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,28,76,5,1,1.6,1.062835,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,29,77,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,30,78,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,31,79,30,1,1.2,1.513135,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,i,1,1,32,80,7,1,1.6,1.05413,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,33,81,26,1,1.1,1.60831,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,34,82,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,e,1,1,35,83,32,1,1.3,1.370415,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,36,84,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,program,2020-08-14_16h43.33.169,ANT,2020.1.3,Win32,60,,,,,,0,1,37,85,47,1,0.7,,,,,,,,,,,
